version,uploadedAt,filename,archiveSize,sizeDelta,mapSize,variants,attributes,extraDependencies,stringTable,screenshots,howToPlay
0.130,2015-03-19T12:56:49.000Z,Project_Bang_22.SC2Map,38420008,0,32x32,2,0,Swarm(Camp)|9,6b133ddea5f569ef4c97bfeb1374969e20f297ba1effa56397651b5f2e3e3695,1,1
0.131,2015-03-19T12:58:24.000Z,Project_Bang_22.SC2Map,38420004,-4,32x32,2,0,Swarm(Camp)|9,6b133ddea5f569ef4c97bfeb1374969e20f297ba1effa56397651b5f2e3e3695,1,1
0.132,2015-03-19T13:46:40.000Z,Project_Bang_22.SC2Map,38420090,86,32x32,2,0,Swarm(Camp)|9,6b133ddea5f569ef4c97bfeb1374969e20f297ba1effa56397651b5f2e3e3695,1,1
0.133,2015-03-19T14:45:17.000Z,Project_Bang_22.SC2Map,38420340,250,32x32,2,0,Swarm(Camp)|9,6b133ddea5f569ef4c97bfeb1374969e20f297ba1effa56397651b5f2e3e3695,1,1
0.134,2015-03-20T14:47:20.000Z,Project_Bang_22.SC2Map,38430687,10347,32x32,2,0,Swarm(Camp)|9,5164d4b234775c682eff022ec60cc78b8a6986fb9768f7035b0ed092704c555c,1,1
0.135,2015-03-20T16:55:41.000Z,Project_Bang_22.SC2Map,38431028,341,32x32,2,0,Swarm(Camp)|9,5164d4b234775c682eff022ec60cc78b8a6986fb9768f7035b0ed092704c555c,1,1
0.136,2015-03-21T11:47:09.000Z,Project_Bang_22.SC2Map,38431836,808,32x32,2,0,Swarm(Camp)|9,b1e0e045b576ac64047451cdf4aba54daa93750cf35842e1e1f7b305112cd614,1,1
0.137,2015-03-23T12:18:27.000Z,Project_Bang_22.SC2Map,38433016,1180,32x32,2,0,Swarm(Camp)|9,74a34e37f31eadf9adf6d6dbd0dc29c8ba498be8a76f0555db1e3eef66ecf4c5,1,1
0.138,2015-03-24T13:45:56.000Z,Project_Bang_23.SC2Map,38527589,94573,32x32,2,0,Swarm(Camp)|9,638bfb7479de8c4236a73690ab769e75d944d6113c6b0f6fb54dbe390ae57d4d,5,5
0.139,2015-03-25T13:52:05.000Z,Project_Bang_23.SC2Map,38527543,-46,32x32,2,0,Swarm(Camp)|9,95db7028c6c51b74a02726ba75820fec668b3a51fc4bf526bf87dfc0e28d8c0e,5,5
0.140,2015-03-25T14:56:04.000Z,Project_Bang_23.SC2Map,38527519,-24,32x32,2,0,Swarm(Camp)|9,021999ea41285b59c6698927108fd0ce143fb5cdcca624a700d64d466c1f0846,5,5
0.141,2015-03-31T11:31:18.000Z,Project_Bang_23.SC2Map,38594729,67210,32x32,2,0,Swarm(Camp)|9,a9366862000b34d6e5ce2e031a2cef02007fddf5568877a916d1a7501eca8eed,5,5
0.142,2015-03-31T12:22:58.000Z,Project_Bang_23.SC2Map,38595035,306,32x32,2,0,Swarm(Camp)|9,c2481a81ba67333920e765e9e8c172d5399e9fda94a811fc340b3a75e02c4381,5,5
0.143,2015-04-06T12:38:43.000Z,Project_Bang_24.SC2Map,40026921,1431886,32x32,2,0,Swarm(Camp)|9,1697782e09168bcb1531a6ee0d30f88ce6d2d616200bcb4e72f5039410a00418,5,5
0.144,2015-04-06T15:01:24.000Z,Project_Bang_26.SC2Map,40026710,-211,32x32,2,0,Swarm(Camp)|9,1547acdec72e3aebd08b49e98a61442caf20d87cd22a38302168518dd995d83c,5,5
0.145,2015-04-07T11:15:30.000Z,Project_Bang_27.SC2Map,40026598,-112,32x32,2,0,Swarm(Camp)|9,958574e0d974751a73897a91031a9d3b8ad400d59ffc591f45983a7fa393b85e,5,5
0.146,2015-04-08T12:54:22.000Z,Project_Bang_28.SC2Map,40034099,7501,32x32,2,0,Swarm(Camp)|9,488605794dcabb319010cf53c435969db19bfa1909f22efb21a0d2d91037e295,5,5
0.147,2015-04-08T14:04:06.000Z,Project_Bang_28.SC2Map,40033960,-139,32x32,2,0,Swarm(Camp)|9,c406142f680f013ff48383d0fae9ade20dc0954ee587d804c86f74c4f90b69ac,5,5
0.148,2015-04-08T14:37:29.000Z,Project_Bang_28.SC2Map,40033484,-476,32x32,2,0,Swarm(Camp)|9,dac385125a87045a46403d858fb7bc3d2aaa161b61d02351f54466cf6cec3cb8,5,5
0.149,2015-04-09T13:22:33.000Z,Project_Bang_28.SC2Map,40040746,7262,32x32,2,0,Swarm(Camp)|9,4e01b24744e80217aa9cb9e102e39798411a16f5948258303b54eff60e90171f,5,5
0.150,2015-04-09T14:14:39.000Z,Project_Bang_28.SC2Map,40040829,83,32x32,2,0,Swarm(Camp)|9,4e01b24744e80217aa9cb9e102e39798411a16f5948258303b54eff60e90171f,5,5
0.151,2015-04-10T13:00:22.000Z,Project_Bang_29.SC2Map,40047663,6834,32x32,2,0,89384|Swarm(Camp)|9,21538fe765f3a9ccc9b1c0f3ec8a276f0f1573c6a17f4bcbcf8940bb5ecf15d7,5,5
0.152,2015-04-10T13:11:15.000Z,Project_Bang_29.SC2Map,40047626,-37,32x32,2,0,89384|Swarm(Camp)|9,a02ae7491f3c61b6a29b9a6cef9b3a75603df9d3902d7d44bb23815c1b239caf,5,5
0.153,2015-05-11T13:05:46.000Z,Project_Bang_29.SC2Map,40047804,178,32x32,2,0,89384|Swarm(Camp)|9,52e3b1e7218c9d59a4b0580052f7a78407b5262534c189a4bd7f7064c1f0f4d7,5,5
0.154,2015-05-14T12:50:50.000Z,Project_Bang_29.SC2Map,40047878,74,32x32,2,0,89384|Swarm(Camp)|9,22f9b9ab61650edafeb77e9ccbb57bf4ec5e9395294c99e27192bea5e3ed0bd1,5,5
0.155,2015-06-23T15:51:49.000Z,Project_Bang_29.SC2Map,39969397,-78481,32x32,2,0,89384|Swarm(Camp)|9,22f9b9ab61650edafeb77e9ccbb57bf4ec5e9395294c99e27192bea5e3ed0bd1,5,5
0.156,2015-06-23T15:53:08.000Z,Project_Bang_29.SC2Map,40047597,78200,32x32,2,0,89384|Swarm(Camp)|9,22f9b9ab61650edafeb77e9ccbb57bf4ec5e9395294c99e27192bea5e3ed0bd1,5,5
0.157,2015-07-18T06:46:39.000Z,Project_Bang_32.SC2Map,40379866,332269,32x32,2,0,89384|Swarm(Camp)|9,e3b1e5d5960e1015c858cdb27db3f71d922a9cfd535c27bd0ff0437205a9a565,5,5
0.158,2015-07-18T06:51:08.000Z,Project_Bang_32.SC2Map,40380095,229,32x32,2,0,89384|Swarm(Camp)|9,e3b1e5d5960e1015c858cdb27db3f71d922a9cfd535c27bd0ff0437205a9a565,5,5
0.159,2015-07-18T07:12:55.000Z,Project_Bang_32.SC2Map,40379918,-177,32x32,2,0,89384|Swarm(Camp)|9,e3b1e5d5960e1015c858cdb27db3f71d922a9cfd535c27bd0ff0437205a9a565,5,5
0.160,2015-07-18T09:04:00.000Z,Project_Bang_32.SC2Map,40379794,-124,32x32,2,0,89384|Swarm(Camp)|9,e3b1e5d5960e1015c858cdb27db3f71d922a9cfd535c27bd0ff0437205a9a565,5,5
0.161,2015-07-18T18:43:21.000Z,Project_Bang_32.SC2Map,40379696,-98,32x32,2,0,89384|Swarm(Camp)|9,e3b1e5d5960e1015c858cdb27db3f71d922a9cfd535c27bd0ff0437205a9a565,5,5
0.162,2015-07-20T11:22:36.000Z,Project_Bang_32.SC2Map,40399838,20142,32x32,4,0,89384|Swarm(Camp)|9,1e4057dcce23cd4b8c19e1649e13fdda1d2e66c8390d704398b5df6f5216f4c8,5,5
0.163,2015-07-20T11:26:38.000Z,Project_Bang_32.SC2Map,40400285,447,32x32,4,0,89384|Swarm(Camp)|9,80ef5246185cc8ed38198805be0faecd251dc3ef01de31737822bd5910a698ad,5,5
0.164,2015-07-20T15:22:12.000Z,Project_Bang_32.SC2Map,40401186,901,32x32,4,0,89384|Swarm(Camp)|9,80ef5246185cc8ed38198805be0faecd251dc3ef01de31737822bd5910a698ad,5,5
0.165,2015-07-21T12:51:46.000Z,Project_Bang_32.SC2Map,40408898,7712,32x32,2,0,89384|Swarm(Camp)|9,8a24453a6c5a695033f7081f56c731a8d000a21cd4ed35e015594a70d0d14ff1,5,5
0.166,2015-07-21T13:22:36.000Z,Project_Bang_32.SC2Map,40407873,-1025,32x32,2,0,89384|Swarm(Camp)|9,8a24453a6c5a695033f7081f56c731a8d000a21cd4ed35e015594a70d0d14ff1,5,5
0.167,2015-07-21T13:51:15.000Z,Project_Bang_32.SC2Map,40407789,-84,32x32,2,0,89384|Swarm(Camp)|9,8a24453a6c5a695033f7081f56c731a8d000a21cd4ed35e015594a70d0d14ff1,5,5
0.168,2015-07-22T12:22:19.000Z,Project_Bang_33.SC2Map,40458340,50551,32x32,4,0,89384|Swarm(Camp)|9,1511066c86256ac8180d291f0db5a24817d5b17dbba2dd939e9cb8d235d65d88,5,5
0.169,2015-07-22T15:11:37.000Z,Project_Bang_33.SC2Map,40457779,-561,32x32,4,0,89384|Swarm(Camp)|9,bfb81ddc0a07da326f7a8d42dc637ed3102faa38baeda73e6959cd71fbea3b18,5,5
0.170,2015-07-22T15:57:07.000Z,Project_Bang_33.SC2Map,40458285,506,32x32,4,0,89384|Swarm(Camp)|9,bfb81ddc0a07da326f7a8d42dc637ed3102faa38baeda73e6959cd71fbea3b18,5,5
0.171,2015-07-23T15:06:11.000Z,Project_Bang_33.SC2Map,40458126,-159,32x32,4,0,89384|Swarm(Camp)|9,bfb81ddc0a07da326f7a8d42dc637ed3102faa38baeda73e6959cd71fbea3b18,5,5
0.172,2015-07-26T09:34:39.000Z,Project_Bang_33.SC2Map,40493849,35723,32x32,2,0,89384|Swarm(Camp)|9,9edb890f23a02c60d798baac3f7bff6c32675c1ec80deb801578bf9819926f90,5,5
0.173,2015-07-27T13:43:19.000Z,Project_Bang_33.SC2Map,40503084,9235,32x32,2,0,89384|Swarm(Camp)|9,9edb890f23a02c60d798baac3f7bff6c32675c1ec80deb801578bf9819926f90,5,5
0.174,2015-07-27T15:56:58.000Z,Project_Bang_33.SC2Map,40504353,1269,32x32,2,0,89384|Swarm(Camp)|9,9edb890f23a02c60d798baac3f7bff6c32675c1ec80deb801578bf9819926f90,5,5
0.175,2015-07-28T13:27:49.000Z,Project_Bang_33.SC2Map,40513201,8848,32x32,2,0,89384|Swarm(Camp)|9,9edb890f23a02c60d798baac3f7bff6c32675c1ec80deb801578bf9819926f90,5,5
0.176,2015-07-28T14:14:53.000Z,Project_Bang_33.SC2Map,40512919,-282,32x32,2,0,89384|Swarm(Camp)|9,9edb890f23a02c60d798baac3f7bff6c32675c1ec80deb801578bf9819926f90,5,5
0.177,2015-08-01T11:41:37.000Z,Project_Bang_33.SC2Map,41105294,592375,32x32,2,0,89384|Swarm(Camp)|9,aeec6189e5ee1f91003f47ad8845e73bba6b49594fa7732cf0a97cce3a87b438,5,5
0.178,2015-08-06T12:58:50.000Z,Project_Bang_33.SC2Map,41858404,753110,32x32,2,0,89384|Swarm(Camp)|9,daeb7a6a3d01267073cedf5344a2dbb2367643453a5cba75a0f16ce202e424cb,5,5
0.179,2015-08-06T17:53:23.000Z,Project_Bang_33.SC2Map,41858132,-272,32x32,2,0,89384|Swarm(Camp)|9,daeb7a6a3d01267073cedf5344a2dbb2367643453a5cba75a0f16ce202e424cb,5,5
0.180,2015-08-26T12:44:47.000Z,Project_Bang_33.SC2Map,41857727,-405,32x32,2,0,89384|Swarm(Camp)|9,28814c33f1967a7a3b2f604bf1a33c33be8e8450dced4de3462a32d090c135cc,5,5
0.181,2015-10-11T11:48:09.000Z,Project_Bang_34.SC2Map,42274163,416436,32x32,2,0,89384|Swarm(Camp)|9,2e6091247a6014c5b5c97f4f1223da4984ac6a55e3544760c4f4b2c7560dfb02,5,5
0.182,2015-12-06T09:25:33.000Z,Project_Bang_35.SC2Map,42455908,181745,32x32,2,0,89384|Swarm(Camp)|9,78427780573ff5006bc67f10ada35f969395435e2243aceffcdc2a8e4d2f1cba,5,5
0.183,2015-12-06T10:52:04.000Z,Project_Bang_35.SC2Map,42455790,-118,32x32,2,0,89384|Swarm(Camp)|9,78427780573ff5006bc67f10ada35f969395435e2243aceffcdc2a8e4d2f1cba,5,5
0.184,2015-12-07T12:14:58.000Z,Project_Bang_35.SC2Map,42463584,7794,32x32,2,0,89384|Swarm(Camp)|9,35d5709a7f90d66269994b65cca75b11661d743315bf732f86168a2f6a68d3c7,5,5
0.185,2015-12-07T13:14:55.000Z,Project_Bang_35.SC2Map,42463589,5,32x32,2,0,89384|Swarm(Camp)|9,35d5709a7f90d66269994b65cca75b11661d743315bf732f86168a2f6a68d3c7,5,5
0.186,2015-12-07T14:39:54.000Z,Project_Bang_35.SC2Map,42463314,-275,32x32,2,0,89384|Swarm(Camp)|9,734fb0a79eb226ed8398edd2b0f13266e235003b64b64779d5972f4d2213548f,5,5
0.187,2015-12-11T14:42:00.000Z,Project_Bang_36.SC2Map,82273958,39810644,32x32,2,0,89384|Swarm(Camp)|9,866843fe11930c767f403964c7e7751b15aa717048571fae1f8034ebf1a4354d,5,5
0.188,2015-12-11T14:44:38.000Z,Project_Bang_36.SC2Map,48412978,-33860980,32x32,2,0,89384|Swarm(Camp)|9,866843fe11930c767f403964c7e7751b15aa717048571fae1f8034ebf1a4354d,5,5
0.189,2015-12-11T15:11:10.000Z,Project_Bang_36.SC2Map,48412970,-8,32x32,2,0,89384|Swarm(Camp)|9,5b3be1907b176b4faf218e9c67f1b5ae70d0706cb84d60699d1553d710ffe967,5,5
0.190,2015-12-11T15:15:13.000Z,Project_Bang_36.SC2Map,42705824,-5707146,32x32,2,0,89384|Swarm(Camp)|9,2ed339dd1cee0c5676e425e488dbb99288bf6b0487d1ea025e2ad999057a4bc6,5,5
0.191,2015-12-12T09:19:21.000Z,Project_Bang_36.SC2Map,42705862,38,32x32,2,0,89384|Swarm(Camp)|9,2ed339dd1cee0c5676e425e488dbb99288bf6b0487d1ea025e2ad999057a4bc6,5,5
0.192,2015-12-12T11:50:22.000Z,Project_Bang_36.SC2Map,42705810,-52,32x32,2,0,89384|Swarm(Camp)|9,2ed339dd1cee0c5676e425e488dbb99288bf6b0487d1ea025e2ad999057a4bc6,5,5
0.193,2015-12-12T16:41:32.000Z,Project_Bang_36.SC2Map,42707525,1715,32x32,2,0,89384|Swarm(Camp)|9,2ed339dd1cee0c5676e425e488dbb99288bf6b0487d1ea025e2ad999057a4bc6,5,5
0.194,2015-12-12T16:46:08.000Z,Project_Bang_36.SC2Map,42707878,353,32x32,2,0,89384|Swarm(Camp)|9,2ed339dd1cee0c5676e425e488dbb99288bf6b0487d1ea025e2ad999057a4bc6,5,5
0.195,2015-12-12T19:23:58.000Z,Project_Bang_36.SC2Map,42712041,4163,32x32,2,0,89384|Swarm(Camp)|9,2ed339dd1cee0c5676e425e488dbb99288bf6b0487d1ea025e2ad999057a4bc6,5,5
0.196,2015-12-13T11:29:43.000Z,Project_Bang_36.SC2Map,42741973,29932,32x32,2,0,89384|Swarm(Camp)|9,8b3c1a3259af0e2dca2cf9e1bd2fb1ccb000a8bd8d00152db0e9021ca0d64b99,5,5
0.197,2015-12-14T14:23:20.000Z,Project_Bang_36.SC2Map,42741975,2,32x32,2,0,89384|Swarm(Camp)|9,8b3c1a3259af0e2dca2cf9e1bd2fb1ccb000a8bd8d00152db0e9021ca0d64b99,5,5
0.198,2015-12-14T15:51:46.000Z,Project_Bang_36.SC2Map,42743307,1332,32x32,2,0,89384|Swarm(Camp)|9,8b3c1a3259af0e2dca2cf9e1bd2fb1ccb000a8bd8d00152db0e9021ca0d64b99,5,5
0.199,2015-12-15T12:11:00.000Z,Project_Bang_36.SC2Map,42743157,-150,32x32,2,0,89384|Swarm(Camp)|9,8b3c1a3259af0e2dca2cf9e1bd2fb1ccb000a8bd8d00152db0e9021ca0d64b99,5,5
0.200,2015-12-17T10:29:13.000Z,Project_Bang_36.SC2Map,42734731,-8426,32x32,2,0,89384|Swarm(Camp)|9,8b3c1a3259af0e2dca2cf9e1bd2fb1ccb000a8bd8d00152db0e9021ca0d64b99,5,5
0.201,2015-12-17T11:34:23.000Z,Project_Bang_36.SC2Map,42734696,-35,32x32,2,0,89384|Swarm(Camp)|9,8b3c1a3259af0e2dca2cf9e1bd2fb1ccb000a8bd8d00152db0e9021ca0d64b99,5,5
0.202,2015-12-20T13:58:39.000Z,Project_Bang_37.SC2Map,46847548,4112852,32x32,2,0,89384|Swarm(Camp)|9,8b3c1a3259af0e2dca2cf9e1bd2fb1ccb000a8bd8d00152db0e9021ca0d64b99,5,5
0.203,2015-12-20T15:39:50.000Z,Project_Bang_37.SC2Map,46848957,1409,32x32,2,0,89384|Swarm(Camp)|9,c46f3937eefd60e10883189be14a8e08739462c767e78a845973c5049d553b0a,5,5
0.204,2015-12-20T16:53:24.000Z,Project_Bang_37.SC2Map,46849048,91,32x32,2,0,89384|Swarm(Camp)|9,c46f3937eefd60e10883189be14a8e08739462c767e78a845973c5049d553b0a,5,5
0.205,2015-12-20T17:07:17.000Z,Project_Bang_37.SC2Map,46846836,-2212,32x32,2,0,89384|Swarm(Camp)|9,35dca1dd887fc07f2302accde8fcec95ba0554f1b3c2066c85d5b15664546401,5,5
0.206,2015-12-20T17:48:33.000Z,Project_Bang_37.SC2Map,46847117,281,32x32,2,0,89384|Swarm(Camp)|9,35dca1dd887fc07f2302accde8fcec95ba0554f1b3c2066c85d5b15664546401,5,5
0.207,2015-12-20T18:44:38.000Z,Project_Bang_37.SC2Map,46856129,9012,32x32,2,0,89384|Swarm(Camp)|9,35dca1dd887fc07f2302accde8fcec95ba0554f1b3c2066c85d5b15664546401,5,5
0.208,2015-12-20T19:09:21.000Z,Project_Bang_37.SC2Map,46856378,249,32x32,2,0,89384|Swarm(Camp)|9,35dca1dd887fc07f2302accde8fcec95ba0554f1b3c2066c85d5b15664546401,5,5
0.209,2015-12-21T10:06:03.000Z,Project_Bang_37.SC2Map,46856089,-289,32x32,2,0,89384|Swarm(Camp)|9,9f6c7ff1d0241680e82bc900be5e83cfadcb2dd41e5040bff548e1b11a318baa,5,5
0.210,2015-12-21T14:13:19.000Z,Project_Bang_37.SC2Map,46855615,-474,32x32,2,0,89384|Swarm(Camp)|9,c9126c84dd51d02db857776cbdd14b6c1241ac2322e582b3a62646159ea36577,5,5
0.211,2015-12-21T15:56:42.000Z,Project_Bang_37.SC2Map,46855718,103,32x32,2,0,89384|Swarm(Camp)|9,c9126c84dd51d02db857776cbdd14b6c1241ac2322e582b3a62646159ea36577,5,5
0.212,2015-12-21T16:43:09.000Z,Project_Bang_37.SC2Map,46856277,559,32x32,2,0,89384|Swarm(Camp)|9,c9126c84dd51d02db857776cbdd14b6c1241ac2322e582b3a62646159ea36577,5,5
0.213,2015-12-21T17:43:44.000Z,Project_Bang_37.SC2Map,46859306,3029,32x32,2,0,89384|Swarm(Camp)|9,c9126c84dd51d02db857776cbdd14b6c1241ac2322e582b3a62646159ea36577,5,5
0.214,2015-12-21T17:51:53.000Z,Project_Bang_37.SC2Map,46856920,-2386,32x32,2,0,89384|Swarm(Camp)|9,c9126c84dd51d02db857776cbdd14b6c1241ac2322e582b3a62646159ea36577,5,5
0.215,2015-12-21T20:51:11.000Z,Project_Bang_37.SC2Map,46857060,140,32x32,2,0,89384|Swarm(Camp)|9,c9126c84dd51d02db857776cbdd14b6c1241ac2322e582b3a62646159ea36577,5,5
0.216,2015-12-22T11:10:30.000Z,Project_Bang_37.SC2Map,46326216,-530844,32x32,2,0,89384|Swarm(Camp)|9,f2ca5fc23532f410696c86659054cbb3cd22d0ae5f1d31acd98d852e10fe0c01,5,5
0.217,2015-12-22T12:07:05.000Z,Project_Bang_37.SC2Map,46326322,106,32x32,2,0,89384|Swarm(Camp)|9,d5ecdadb57b0db7b400c45a7194ab010bb7a971b503fe4b8f46fd7637fd8b9a4,5,5
0.218,2015-12-22T15:01:13.000Z,Project_Bang_37.SC2Map,46326454,132,32x32,2,0,89384|Swarm(Camp)|9,4b80508dd77f2ecccbf0209c780cbc1f5528e0e2335e63b41bae281b58b4eb0f,5,5
